F_1,F_3,F_4,F_5,F_6,F_53,F_65,F_260,days_with_service
541.0,102.0,116.0,112.0,104.0,3.0,10.0,532.0,273.0
664.0,112.0,116.0,114.0,0.0,8.0,0.0,632.0,30.0
542.0,112.0,101.0,103.0,116.0,13.0,1.0,575.0,365.0
593.0,116.0,101.0,103.0,114.0,10.0,1.0,646.0,365.0
593.0,116.0,101.0,103.0,114.0,10.0,1.0,646.0,273.0
625.0,102.0,0.0,0.0,0.0,12.0,0.0,606.0,1219.0
576.0,102.0,203.0,302.0,0.0,6.0,0.0,617.0,365.0
633.0,112.0,101.0,506.0,0.0,11.0,0.0,641.0,1430.0
569.0,102.0,116.0,104.0,0.0,11.0,2.0,588.0,31.0
539.0,102.0,203.0,116.0,115.0,1.0,6.0,667.0,1338.0
520.0,102.0,104.0,116.0,115.0,2.0,6.0,620.0,304.0
572.0,112.0,104.0,114.0,506.0,8.0,0.0,614.0,181.0
584.0,112.0,116.0,114.0,506.0,10.0,0.0,652.0,1096.0
566.0,102.0,116.0,101.0,104.0,13.0,3.0,605.0,881.0
551.0,102.0,101.0,110.0,116.0,5.0,1.0,632.0,182.0
530.0,102.0,203.0,116.0,104.0,4.0,1.0,662.0,700.0
627.0,112.0,101.0,506.0,0.0,7.0,0.0,644.0,486.0
538.0,102.0,101.0,112.0,116.0,8.0,11.0,573.0,974.0
586.0,112.0,116.0,114.0,506.0,10.0,0.0,649.0,184.0
620.0,112.0,116.0,0.0,0.0,11.0,0.0,622.0,181.0
545.0,102.0,112.0,116.0,104.0,4.0,8.0,585.0,427.0
671.0,506.0,0.0,0.0,0.0,6.0,0.0,708.0,701.0
709.0,0.0,0.0,0.0,0.0,9.0,0.0,681.0,273.0
554.0,102.0,115.0,0.0,0.0,2.0,1.0,629.0,0.0
653.0,116.0,0.0,0.0,0.0,9.0,0.0,657.0,212.0
529.0,102.0,203.0,116.0,101.0,34.0,20.0,566.0,456.0
525.0,102.0,116.0,112.0,104.0,8.0,8.0,608.0,151.0
559.0,112.0,116.0,104.0,506.0,4.0,0.0,666.0,243.0
543.0,102.0,203.0,115.0,116.0,1.0,12.0,627.0,761.0
590.0,203.0,116.0,112.0,0.0,8.0,0.0,638.0,334.0
605.0,104.0,116.0,506.0,302.0,6.0,0.0,684.0,366.0
605.0,112.0,104.0,506.0,302.0,8.0,0.0,610.0,243.0
628.0,112.0,506.0,302.0,0.0,4.0,0.0,624.0,245.0
528.0,102.0,116.0,112.0,104.0,3.0,4.0,614.0,1673.0
535.0,102.0,116.0,104.0,0.0,6.0,9.0,629.0,638.0
535.0,102.0,116.0,104.0,0.0,6.0,9.0,629.0,791.0
504.0,102.0,116.0,115.0,101.0,3.0,2.0,611.0,273.0
596.0,112.0,101.0,116.0,114.0,4.0,0.0,669.0,396.0
532.0,102.0,116.0,115.0,104.0,3.0,1.0,689.0,1764.0
638.0,116.0,104.0,302.0,0.0,10.0,0.0,685.0,120.0
634.0,302.0,506.0,0.0,0.0,6.0,0.0,659.0,92.0
652.0,506.0,302.0,0.0,0.0,4.0,0.0,692.0,89.0
644.0,102.0,0.0,0.0,0.0,11.0,0.0,660.0,92.0
648.0,116.0,104.0,0.0,0.0,8.0,0.0,671.0,792.0
693.0,0.0,0.0,0.0,0.0,11.0,0.0,678.0,303.0
640.0,506.0,302.0,0.0,0.0,3.0,0.0,735.0,669.0
540.0,102.0,116.0,101.0,104.0,11.0,2.0,619.0,610.0
586.0,102.0,112.0,0.0,0.0,4.0,6.0,607.0,1430.0
602.0,116.0,506.0,302.0,115.0,5.0,0.0,709.0,731.0
533.0,102.0,101.0,116.0,112.0,2.0,9.0,611.0,457.0
641.0,112.0,302.0,0.0,0.0,4.0,0.0,695.0,365.0
554.0,102.0,116.0,302.0,0.0,6.0,1.0,660.0,2160.0
652.0,101.0,506.0,0.0,0.0,13.0,0.0,648.0,212.0
648.0,112.0,506.0,0.0,0.0,6.0,0.0,646.0,700.0
687.0,506.0,0.0,0.0,0.0,6.0,0.0,696.0,730.0
647.0,112.0,0.0,0.0,0.0,5.0,0.0,716.0,792.0
539.0,102.0,115.0,104.0,112.0,2.0,0.0,696.0,1003.0
539.0,102.0,115.0,104.0,112.0,2.0,0.0,696.0,366.0
525.0,102.0,104.0,115.0,0.0,2.0,2.0,621.0,485.0
675.0,506.0,104.0,0.0,0.0,8.0,0.0,690.0,549.0
643.0,112.0,101.0,104.0,506.0,10.0,0.0,697.0,91.0
624.0,116.0,112.0,506.0,0.0,13.0,0.0,668.0,457.0
555.0,102.0,116.0,101.0,104.0,8.0,2.0,569.0,2038.0
572.0,102.0,203.0,112.0,302.0,8.0,0.0,616.0,1005.0
621.0,112.0,116.0,506.0,0.0,9.0,0.0,647.0,242.0
581.0,102.0,116.0,101.0,104.0,16.0,1.0,589.0,700.0
553.0,102.0,115.0,112.0,104.0,12.0,3.0,592.0,699.0
651.0,112.0,302.0,0.0,0.0,8.0,0.0,632.0,425.0
613.0,102.0,0.0,0.0,0.0,10.0,1.0,654.0,731.0
673.0,114.0,104.0,0.0,0.0,12.0,0.0,719.0,303.0
704.0,104.0,0.0,0.0,0.0,6.0,0.0,736.0,608.0
578.0,104.0,115.0,506.0,0.0,3.0,0.0,712.0,184.0
535.0,102.0,116.0,115.0,104.0,5.0,11.0,650.0,700.0
596.0,102.0,104.0,0.0,0.0,10.0,2.0,619.0,700.0
532.0,102.0,116.0,104.0,0.0,8.0,4.0,589.0,823.0
553.0,102.0,101.0,112.0,0.0,1.0,2.0,621.0,1492.0
594.0,102.0,116.0,104.0,302.0,4.0,2.0,586.0,669.0
589.0,112.0,104.0,101.0,0.0,4.0,0.0,633.0,243.0
520.0,102.0,203.0,116.0,101.0,6.0,7.0,582.0,365.0
584.0,102.0,112.0,0.0,0.0,3.0,3.0,642.0,2160.0
676.0,0.0,0.0,0.0,0.0,5.0,0.0,697.0,212.0
670.0,506.0,0.0,0.0,0.0,13.0,0.0,663.0,761.0
544.0,102.0,203.0,116.0,104.0,4.0,13.0,620.0,1430.0
621.0,112.0,116.0,506.0,0.0,14.0,0.0,636.0,608.0
627.0,112.0,302.0,506.0,0.0,5.0,0.0,623.0,31.0
630.0,302.0,104.0,506.0,0.0,7.0,0.0,726.0,181.0
550.0,102.0,115.0,104.0,112.0,4.0,3.0,619.0,914.0
550.0,102.0,115.0,104.0,112.0,4.0,3.0,619.0,1034.0
681.0,302.0,0.0,0.0,0.0,14.0,0.0,673.0,91.0
573.0,102.0,112.0,104.0,0.0,7.0,1.0,591.0,334.0
537.0,102.0,203.0,116.0,115.0,2.0,2.0,641.0,1369.0
548.0,102.0,203.0,116.0,112.0,11.0,7.0,573.0,31.0
548.0,102.0,203.0,116.0,112.0,11.0,7.0,573.0,212.0
509.0,102.0,203.0,101.0,116.0,1.0,5.0,627.0,1096.0
592.0,112.0,116.0,506.0,302.0,8.0,0.0,661.0,365.0
592.0,112.0,116.0,506.0,302.0,8.0,0.0,661.0,457.0
610.0,102.0,203.0,0.0,0.0,4.0,1.0,671.0,759.0
528.0,102.0,203.0,115.0,116.0,4.0,8.0,591.0,669.0
528.0,102.0,203.0,115.0,116.0,4.0,8.0,591.0,699.0
528.0,102.0,203.0,115.0,116.0,4.0,8.0,591.0,608.0
546.0,102.0,203.0,116.0,115.0,4.0,14.0,582.0,577.0
546.0,102.0,203.0,116.0,115.0,4.0,14.0,582.0,516.0
581.0,102.0,104.0,0.0,0.0,13.0,3.0,592.0,304.0
616.0,112.0,116.0,114.0,302.0,13.0,0.0,625.0,942.0
518.0,102.0,203.0,115.0,104.0,2.0,5.0,617.0,1066.0
640.0,112.0,114.0,506.0,0.0,8.0,0.0,594.0,823.0
661.0,116.0,0.0,0.0,0.0,19.0,0.0,678.0,912.0
532.0,102.0,203.0,101.0,116.0,7.0,8.0,552.0,700.0
637.0,112.0,104.0,0.0,0.0,7.0,0.0,604.0,273.0
542.0,102.0,116.0,101.0,112.0,8.0,3.0,555.0,304.0
579.0,112.0,101.0,103.0,114.0,2.0,3.0,583.0,821.0
525.0,102.0,116.0,112.0,101.0,7.0,2.0,584.0,1918.0
659.0,114.0,0.0,0.0,0.0,7.0,0.0,676.0,761.0
632.0,115.0,104.0,0.0,0.0,6.0,0.0,665.0,457.0
663.0,112.0,0.0,0.0,0.0,9.0,0.0,646.0,577.0
635.0,104.0,506.0,302.0,0.0,14.0,0.0,661.0,274.0
683.0,112.0,0.0,0.0,0.0,13.0,0.0,657.0,518.0
678.0,302.0,0.0,0.0,0.0,13.0,0.0,681.0,182.0
639.0,116.0,506.0,0.0,0.0,9.0,0.0,717.0,212.0
522.0,102.0,203.0,116.0,104.0,3.0,5.0,631.0,546.0
542.0,102.0,203.0,116.0,115.0,3.0,6.0,622.0,242.0
542.0,102.0,203.0,116.0,115.0,3.0,6.0,622.0,395.0
552.0,102.0,203.0,116.0,115.0,2.0,3.0,635.0,2161.0
658.0,116.0,0.0,0.0,0.0,11.0,0.0,735.0,730.0
562.0,102.0,104.0,116.0,101.0,10.0,2.0,627.0,335.0
683.0,116.0,302.0,0.0,0.0,9.0,0.0,671.0,0.0
657.0,104.0,302.0,0.0,0.0,7.0,0.0,697.0,153.0
641.0,112.0,302.0,0.0,0.0,9.0,0.0,682.0,730.0
674.0,114.0,0.0,0.0,0.0,12.0,0.0,690.0,0.0
553.0,116.0,112.0,104.0,114.0,12.0,0.0,602.0,31.0
670.0,0.0,0.0,0.0,0.0,7.0,0.0,657.0,730.0
666.0,116.0,0.0,0.0,0.0,7.0,0.0,626.0,1400.0
711.0,0.0,0.0,0.0,0.0,4.0,0.0,687.0,181.0
625.0,112.0,302.0,506.0,0.0,4.0,0.0,677.0,731.0
568.0,102.0,112.0,116.0,101.0,9.0,1.0,557.0,915.0
568.0,102.0,112.0,116.0,101.0,9.0,1.0,557.0,699.0
520.0,102.0,203.0,116.0,115.0,2.0,3.0,659.0,457.0
542.0,102.0,101.0,116.0,112.0,3.0,14.0,554.0,150.0
540.0,102.0,203.0,115.0,104.0,2.0,2.0,669.0,1003.0
548.0,102.0,116.0,104.0,0.0,8.0,3.0,656.0,577.0
532.0,102.0,203.0,116.0,115.0,2.0,12.0,597.0,212.0
558.0,112.0,116.0,103.0,104.0,8.0,0.0,625.0,212.0
566.0,116.0,101.0,104.0,114.0,4.0,0.0,718.0,184.0
569.0,102.0,203.0,116.0,112.0,5.0,3.0,629.0,1887.0
564.0,102.0,203.0,115.0,101.0,5.0,2.0,603.0,549.0
675.0,302.0,0.0,0.0,0.0,11.0,0.0,683.0,153.0
548.0,102.0,112.0,116.0,104.0,4.0,4.0,581.0,1280.0
693.0,0.0,0.0,0.0,0.0,13.0,0.0,719.0,607.0
614.0,102.0,110.0,0.0,0.0,7.0,0.0,686.0,2160.0
678.0,506.0,302.0,0.0,0.0,6.0,0.0,689.0,943.0
697.0,104.0,0.0,0.0,0.0,9.0,0.0,671.0,396.0
673.0,506.0,0.0,0.0,0.0,7.0,0.0,740.0,731.0
615.0,112.0,116.0,114.0,506.0,4.0,0.0,686.0,1583.0
679.0,112.0,0.0,0.0,0.0,8.0,0.0,714.0,548.0
664.0,506.0,0.0,0.0,0.0,8.0,0.0,715.0,365.0
656.0,506.0,0.0,0.0,0.0,7.0,0.0,683.0,762.0
656.0,506.0,0.0,0.0,0.0,7.0,0.0,683.0,336.0
647.0,116.0,506.0,302.0,0.0,9.0,0.0,656.0,275.0
523.0,102.0,115.0,104.0,116.0,1.0,2.0,631.0,1400.0
523.0,102.0,101.0,115.0,116.0,1.0,5.0,597.0,1219.0
561.0,102.0,104.0,302.0,0.0,5.0,1.0,697.0,120.0
649.0,203.0,302.0,0.0,0.0,8.0,0.0,683.0,700.0
545.0,102.0,112.0,116.0,101.0,8.0,1.0,611.0,61.0
662.0,104.0,0.0,0.0,0.0,6.0,0.0,648.0,92.0
662.0,104.0,0.0,0.0,0.0,6.0,0.0,648.0,730.0
651.0,112.0,506.0,302.0,0.0,8.0,0.0,664.0,151.0
495.0,102.0,203.0,116.0,115.0,3.0,6.0,595.0,761.0
495.0,102.0,203.0,116.0,115.0,3.0,6.0,595.0,518.0
538.0,102.0,203.0,116.0,101.0,6.0,6.0,571.0,457.0
538.0,102.0,203.0,116.0,101.0,6.0,6.0,571.0,1157.0
511.0,102.0,115.0,104.0,110.0,1.0,3.0,661.0,1399.0
655.0,112.0,114.0,0.0,0.0,7.0,0.0,651.0,273.0
655.0,112.0,114.0,0.0,0.0,7.0,0.0,651.0,1279.0
567.0,102.0,203.0,116.0,0.0,9.0,3.0,573.0,731.0
695.0,116.0,0.0,0.0,0.0,14.0,0.0,667.0,549.0
695.0,116.0,0.0,0.0,0.0,14.0,0.0,667.0,488.0
684.0,0.0,0.0,0.0,0.0,5.0,0.0,683.0,578.0
676.0,114.0,302.0,0.0,0.0,16.0,0.0,701.0,182.0
588.0,102.0,203.0,112.0,0.0,5.0,0.0,675.0,581.0
667.0,0.0,0.0,0.0,0.0,15.0,0.0,669.0,151.0
615.0,101.0,112.0,103.0,506.0,7.0,1.0,637.0,1066.0
675.0,302.0,506.0,0.0,0.0,6.0,0.0,706.0,457.0
597.0,104.0,506.0,302.0,0.0,3.0,0.0,672.0,488.0
522.0,102.0,116.0,115.0,104.0,1.0,2.0,662.0,609.0
493.0,102.0,203.0,101.0,112.0,3.0,7.0,543.0,274.0
494.0,102.0,203.0,101.0,116.0,7.0,2.0,569.0,335.0
545.0,102.0,116.0,104.0,302.0,6.0,6.0,624.0,973.0
670.0,302.0,0.0,0.0,0.0,4.0,0.0,765.0,28.0
662.0,104.0,302.0,0.0,0.0,9.0,0.0,711.0,488.0
685.0,0.0,0.0,0.0,0.0,9.0,0.0,731.0,275.0
623.0,112.0,506.0,302.0,0.0,5.0,0.0,623.0,0.0
591.0,102.0,112.0,0.0,0.0,4.0,1.0,652.0,2161.0
508.0,102.0,101.0,112.0,116.0,9.0,9.0,566.0,1887.0
548.0,102.0,203.0,116.0,115.0,4.0,6.0,578.0,607.0
685.0,302.0,0.0,0.0,0.0,7.0,0.0,720.0,274.0
637.0,112.0,506.0,0.0,0.0,8.0,0.0,632.0,0.0
644.0,112.0,506.0,302.0,0.0,7.0,0.0,681.0,365.0
644.0,112.0,506.0,302.0,0.0,7.0,0.0,681.0,181.0
625.0,112.0,506.0,302.0,0.0,6.0,0.0,685.0,1339.0
618.0,112.0,506.0,104.0,0.0,3.0,0.0,661.0,1857.0
592.0,116.0,104.0,114.0,506.0,5.0,0.0,671.0,334.0
604.0,102.0,101.0,104.0,0.0,8.0,0.0,689.0,1096.0
604.0,102.0,101.0,104.0,0.0,8.0,0.0,689.0,366.0
520.0,102.0,101.0,116.0,115.0,4.0,10.0,570.0,1856.0
531.0,102.0,116.0,115.0,110.0,1.0,3.0,647.0,2010.0
607.0,102.0,0.0,0.0,0.0,12.0,4.0,649.0,2038.0
551.0,102.0,101.0,116.0,104.0,10.0,2.0,581.0,306.0
633.0,112.0,101.0,506.0,0.0,6.0,0.0,660.0,1096.0
618.0,115.0,104.0,506.0,302.0,3.0,0.0,677.0,153.0
523.0,102.0,203.0,101.0,116.0,5.0,17.0,607.0,1492.0
636.0,112.0,506.0,0.0,0.0,9.0,0.0,649.0,819.0
717.0,0.0,0.0,0.0,0.0,41.0,0.0,706.0,1310.0
544.0,102.0,112.0,116.0,104.0,2.0,10.0,568.0,518.0
544.0,102.0,203.0,116.0,0.0,2.0,7.0,658.0,366.0
544.0,102.0,203.0,116.0,0.0,2.0,7.0,658.0,366.0
566.0,112.0,101.0,116.0,114.0,10.0,0.0,604.0,92.0
566.0,112.0,101.0,116.0,114.0,10.0,0.0,604.0,731.0
705.0,0.0,0.0,0.0,0.0,8.0,0.0,692.0,792.0
705.0,0.0,0.0,0.0,0.0,8.0,0.0,692.0,92.0
529.0,102.0,116.0,115.0,112.0,5.0,3.0,660.0,121.0
549.0,102.0,203.0,101.0,112.0,9.0,5.0,566.0,2160.0
546.0,102.0,116.0,101.0,104.0,6.0,5.0,626.0,212.0
553.0,116.0,101.0,103.0,104.0,3.0,1.0,740.0,547.0
534.0,102.0,116.0,115.0,0.0,1.0,5.0,691.0,1734.0
703.0,0.0,0.0,0.0,0.0,8.0,0.0,705.0,184.0
556.0,102.0,203.0,116.0,112.0,7.0,11.0,533.0,426.0
556.0,102.0,203.0,116.0,112.0,7.0,11.0,533.0,181.0
556.0,102.0,203.0,116.0,112.0,7.0,11.0,533.0,396.0
645.0,101.0,302.0,0.0,0.0,13.0,0.0,651.0,212.0
540.0,102.0,203.0,115.0,101.0,3.0,4.0,615.0,699.0
617.0,203.0,0.0,0.0,0.0,8.0,0.0,676.0,1126.0
580.0,112.0,116.0,104.0,101.0,12.0,0.0,641.0,609.0
540.0,102.0,203.0,104.0,115.0,3.0,10.0,657.0,640.0
540.0,102.0,203.0,104.0,115.0,3.0,10.0,657.0,671.0
563.0,112.0,116.0,101.0,114.0,6.0,0.0,629.0,89.0
671.0,506.0,0.0,0.0,0.0,9.0,0.0,668.0,518.0
627.0,112.0,506.0,0.0,0.0,3.0,0.0,678.0,669.0
584.0,102.0,203.0,112.0,104.0,7.0,7.0,611.0,242.0
606.0,102.0,116.0,0.0,0.0,14.0,1.0,653.0,1551.0
606.0,102.0,116.0,0.0,0.0,14.0,1.0,653.0,427.0
543.0,102.0,115.0,104.0,0.0,3.0,3.0,640.0,273.0
689.0,0.0,0.0,0.0,0.0,17.0,0.0,681.0,365.0
650.0,506.0,104.0,0.0,0.0,4.0,0.0,656.0,851.0
631.0,116.0,506.0,0.0,0.0,6.0,0.0,697.0,182.0
716.0,0.0,0.0,0.0,0.0,5.0,0.0,742.0,458.0
529.0,102.0,115.0,104.0,116.0,3.0,3.0,616.0,608.0
692.0,506.0,0.0,0.0,0.0,12.0,0.0,739.0,212.0
511.0,102.0,203.0,104.0,116.0,3.0,6.0,607.0,212.0
511.0,102.0,203.0,104.0,116.0,3.0,6.0,607.0,335.0
505.0,102.0,101.0,116.0,112.0,2.0,4.0,593.0,1826.0
516.0,102.0,203.0,116.0,115.0,3.0,9.0,587.0,1887.0
589.0,104.0,302.0,506.0,0.0,6.0,0.0,647.0,852.0
652.0,506.0,302.0,0.0,0.0,4.0,0.0,721.0,487.0
626.0,112.0,104.0,506.0,0.0,3.0,0.0,685.0,731.0
661.0,116.0,114.0,302.0,0.0,9.0,0.0,690.0,245.0
571.0,203.0,116.0,101.0,112.0,12.0,0.0,665.0,0.0
568.0,102.0,112.0,116.0,104.0,6.0,0.0,602.0,273.0
583.0,102.0,203.0,112.0,0.0,5.0,4.0,595.0,304.0
691.0,302.0,0.0,0.0,0.0,11.0,0.0,693.0,396.0
664.0,116.0,506.0,302.0,0.0,7.0,0.0,690.0,366.0
607.0,102.0,203.0,0.0,0.0,4.0,4.0,679.0,2038.0
673.0,302.0,0.0,0.0,0.0,7.0,0.0,733.0,731.0
633.0,506.0,302.0,0.0,0.0,9.0,0.0,688.0,366.0
567.0,102.0,104.0,0.0,0.0,5.0,0.0,635.0,90.0
617.0,115.0,104.0,506.0,0.0,2.0,0.0,682.0,1127.0
640.0,112.0,302.0,0.0,0.0,7.0,0.0,616.0,122.0
697.0,506.0,0.0,0.0,0.0,8.0,0.0,746.0,181.0
551.0,102.0,203.0,115.0,104.0,1.0,3.0,595.0,577.0
630.0,104.0,114.0,302.0,0.0,4.0,0.0,670.0,700.0
600.0,112.0,101.0,116.0,114.0,7.0,0.0,648.0,457.0
547.0,102.0,116.0,112.0,104.0,2.0,2.0,657.0,2010.0
503.0,102.0,101.0,116.0,115.0,3.0,6.0,583.0,304.0
557.0,102.0,203.0,116.0,104.0,4.0,11.0,598.0,1157.0
577.0,116.0,104.0,114.0,302.0,5.0,0.0,674.0,61.0
597.0,115.0,104.0,506.0,0.0,4.0,0.0,639.0,31.0
615.0,104.0,506.0,302.0,0.0,4.0,0.0,718.0,120.0
676.0,302.0,506.0,0.0,0.0,12.0,0.0,682.0,396.0
656.0,114.0,302.0,0.0,0.0,9.0,0.0,688.0,335.0
547.0,102.0,116.0,115.0,302.0,5.0,5.0,630.0,853.0
542.0,102.0,101.0,116.0,112.0,4.0,7.0,551.0,214.0
610.0,112.0,116.0,114.0,506.0,7.0,0.0,594.0,761.0
559.0,112.0,116.0,104.0,103.0,9.0,0.0,628.0,854.0
554.0,102.0,116.0,104.0,0.0,4.0,5.0,657.0,518.0
626.0,104.0,302.0,506.0,0.0,8.0,0.0,661.0,61.0
581.0,102.0,115.0,0.0,0.0,5.0,4.0,651.0,2008.0
515.0,102.0,203.0,116.0,115.0,13.0,17.0,582.0,853.0
580.0,102.0,203.0,116.0,112.0,3.0,6.0,586.0,1400.0
585.0,112.0,116.0,114.0,506.0,6.0,0.0,650.0,150.0
560.0,102.0,116.0,112.0,104.0,6.0,0.0,574.0,365.0
603.0,112.0,114.0,506.0,302.0,5.0,0.0,635.0,1005.0
675.0,0.0,0.0,0.0,0.0,7.0,0.0,674.0,488.0
657.0,506.0,0.0,0.0,0.0,6.0,0.0,668.0,641.0
654.0,112.0,506.0,0.0,0.0,11.0,0.0,660.0,151.0
550.0,102.0,115.0,104.0,0.0,3.0,2.0,648.0,2161.0
653.0,302.0,104.0,0.0,0.0,9.0,0.0,668.0,334.0
640.0,112.0,302.0,0.0,0.0,8.0,0.0,681.0,304.0
583.0,116.0,104.0,112.0,302.0,15.0,0.0,639.0,61.0
595.0,203.0,116.0,104.0,0.0,6.0,0.0,652.0,578.0
709.0,0.0,0.0,0.0,0.0,7.0,0.0,726.0,335.0
532.0,102.0,203.0,116.0,112.0,5.0,5.0,615.0,639.0
559.0,102.0,203.0,104.0,302.0,5.0,2.0,654.0,1158.0
646.0,115.0,302.0,0.0,0.0,3.0,0.0,718.0,517.0
634.0,112.0,104.0,114.0,0.0,8.0,0.0,688.0,90.0
678.0,506.0,302.0,0.0,0.0,7.0,0.0,681.0,397.0
627.0,116.0,112.0,302.0,0.0,12.0,0.0,668.0,153.0
692.0,114.0,0.0,0.0,0.0,14.0,0.0,707.0,153.0
633.0,104.0,114.0,506.0,0.0,9.0,0.0,631.0,151.0
668.0,112.0,0.0,0.0,0.0,13.0,0.0,655.0,703.0
693.0,302.0,0.0,0.0,0.0,6.0,0.0,677.0,31.0
731.0,0.0,0.0,0.0,0.0,4.0,0.0,728.0,0.0
686.0,0.0,0.0,0.0,0.0,5.0,0.0,708.0,1826.0
670.0,506.0,0.0,0.0,0.0,3.0,0.0,709.0,243.0
580.0,102.0,115.0,0.0,0.0,4.0,5.0,633.0,2100.0
610.0,112.0,116.0,302.0,0.0,11.0,0.0,653.0,454.0
594.0,102.0,116.0,302.0,0.0,9.0,1.0,669.0,2161.0
571.0,102.0,116.0,101.0,104.0,11.0,1.0,603.0,669.0
691.0,302.0,0.0,0.0,0.0,7.0,0.0,697.0,245.0
600.0,102.0,104.0,0.0,0.0,11.0,1.0,630.0,668.0
678.0,104.0,0.0,0.0,0.0,8.0,0.0,717.0,184.0
540.0,102.0,203.0,116.0,115.0,12.0,1.0,668.0,365.0
657.0,112.0,302.0,0.0,0.0,10.0,0.0,660.0,853.0
532.0,102.0,115.0,104.0,116.0,2.0,1.0,618.0,273.0
655.0,112.0,103.0,0.0,0.0,9.0,0.0,625.0,273.0
504.0,102.0,203.0,116.0,115.0,1.0,9.0,643.0,1369.0
578.0,102.0,203.0,115.0,104.0,2.0,2.0,643.0,2160.0
578.0,102.0,203.0,115.0,104.0,2.0,2.0,643.0,2038.0
666.0,116.0,302.0,0.0,0.0,11.0,0.0,729.0,121.0
600.0,104.0,114.0,506.0,0.0,2.0,0.0,736.0,273.0
629.0,116.0,302.0,506.0,0.0,8.0,0.0,656.0,365.0
642.0,104.0,506.0,0.0,0.0,11.0,0.0,684.0,546.0
581.0,102.0,203.0,115.0,104.0,2.0,1.0,620.0,758.0
507.0,102.0,203.0,116.0,115.0,3.0,4.0,622.0,1369.0
683.0,116.0,0.0,0.0,0.0,8.0,0.0,681.0,31.0
592.0,112.0,101.0,103.0,114.0,10.0,0.0,593.0,761.0
603.0,102.0,203.0,112.0,0.0,3.0,2.0,608.0,2160.0
575.0,102.0,116.0,101.0,104.0,18.0,2.0,621.0,638.0
545.0,102.0,116.0,104.0,112.0,5.0,6.0,527.0,942.0
614.0,116.0,112.0,104.0,0.0,11.0,0.0,613.0,92.0
596.0,102.0,203.0,116.0,0.0,2.0,5.0,519.0,639.0
517.0,102.0,101.0,116.0,112.0,7.0,8.0,598.0,151.0
545.0,102.0,203.0,110.0,116.0,0.0,4.0,666.0,609.0
544.0,102.0,115.0,302.0,0.0,3.0,6.0,658.0,2130.0
526.0,102.0,101.0,104.0,116.0,2.0,3.0,608.0,335.0
538.0,102.0,203.0,116.0,104.0,5.0,17.0,624.0,791.0
669.0,112.0,114.0,0.0,0.0,11.0,0.0,677.0,59.0
669.0,112.0,114.0,0.0,0.0,11.0,0.0,677.0,393.0
520.0,102.0,116.0,101.0,104.0,9.0,1.0,577.0,1826.0
607.0,116.0,103.0,302.0,506.0,5.0,0.0,735.0,730.0
698.0,0.0,0.0,0.0,0.0,5.0,0.0,688.0,1704.0
612.0,116.0,302.0,506.0,0.0,5.0,0.0,679.0,699.0
512.0,102.0,101.0,116.0,115.0,3.0,3.0,624.0,181.0
512.0,102.0,101.0,116.0,115.0,3.0,3.0,624.0,1369.0
523.0,102.0,101.0,116.0,112.0,5.0,5.0,603.0,577.0
676.0,103.0,0.0,0.0,0.0,12.0,0.0,680.0,153.0
578.0,102.0,116.0,302.0,0.0,6.0,1.0,652.0,1826.0
679.0,104.0,0.0,0.0,0.0,10.0,0.0,701.0,2160.0
664.0,114.0,302.0,0.0,0.0,8.0,0.0,690.0,700.0
630.0,112.0,506.0,104.0,0.0,8.0,0.0,636.0,334.0
646.0,506.0,0.0,0.0,0.0,7.0,0.0,678.0,212.0
540.0,102.0,116.0,104.0,0.0,3.0,10.0,618.0,1402.0
529.0,102.0,116.0,101.0,104.0,6.0,1.0,568.0,212.0
594.0,112.0,116.0,101.0,0.0,11.0,0.0,628.0,549.0
509.0,102.0,104.0,116.0,115.0,1.0,1.0,619.0,455.0
714.0,0.0,0.0,0.0,0.0,11.0,0.0,701.0,640.0
636.0,112.0,116.0,104.0,0.0,17.0,0.0,611.0,31.0
602.0,116.0,114.0,302.0,506.0,8.0,0.0,720.0,151.0
643.0,104.0,101.0,302.0,0.0,7.0,0.0,646.0,61.0
663.0,116.0,0.0,0.0,0.0,6.0,0.0,624.0,1187.0
555.0,102.0,116.0,112.0,0.0,5.0,9.0,638.0,1491.0
712.0,0.0,0.0,0.0,0.0,4.0,0.0,757.0,731.0
645.0,112.0,116.0,302.0,0.0,8.0,0.0,663.0,731.0
587.0,102.0,203.0,0.0,0.0,9.0,2.0,648.0,1461.0
660.0,114.0,302.0,0.0,0.0,10.0,0.0,656.0,183.0
537.0,115.0,101.0,104.0,103.0,3.0,1.0,683.0,943.0
555.0,102.0,203.0,115.0,116.0,3.0,12.0,648.0,273.0
609.0,112.0,506.0,0.0,0.0,10.0,0.0,697.0,184.0
559.0,102.0,112.0,104.0,0.0,6.0,6.0,625.0,730.0
559.0,102.0,112.0,104.0,0.0,6.0,6.0,625.0,212.0
674.0,506.0,0.0,0.0,0.0,4.0,0.0,717.0,426.0
619.0,104.0,114.0,506.0,115.0,2.0,0.0,704.0,517.0
681.0,0.0,0.0,0.0,0.0,8.0,0.0,713.0,456.0
537.0,102.0,203.0,116.0,115.0,2.0,4.0,626.0,975.0
501.0,102.0,203.0,116.0,101.0,7.0,9.0,620.0,1003.0
510.0,102.0,203.0,116.0,115.0,8.0,11.0,581.0,546.0
579.0,112.0,116.0,104.0,506.0,6.0,0.0,705.0,334.0
